model,month,games_all,mse_all,games_shared_with_fide,mse_shared_with_fide,fide_official_mse_on_shared
provisional_without_form,2021-11,88431,0.1427530396422593,73424,0.13774626542569218,0.1484686863486792
provisional_without_form,2021-12,120499,0.1479620459883702,95357,0.1433184242573858,0.1564535839666976
provisional_without_form,2022-01,106332,0.15059749378228637,81324,0.146070060162413,0.1594703565523222
provisional_without_form,2022-02,84471,0.1462261954930326,66176,0.14080728639660442,0.15475191427107401
provisional_without_form,2022-03,79374,0.144869751815944,64167,0.13974890475592758,0.15226536773714602
provisional_without_form,2022-04,129046,0.14515804779182145,103775,0.1408032830534527,0.15363782815108565
provisional_without_form,2022-05,151542,0.14658727410179964,120708,0.14137294768029027,0.15458422070004835
provisional_without_form,2022-06,121892,0.143745413665676,96978,0.13946801132207318,0.1538702364839426
provisional_without_form,2022-07,123467,0.1449519583021876,97255,0.14005372669094687,0.15439572665176224
provisional_without_form,2022-08,147775,0.1440990874118773,118956,0.13919912520196745,0.1566583743112495
provisional_without_form,2022-09,166586,0.1418133906358045,135348,0.13770953758122645,0.15403433891707607
provisional_without_form,2022-10,112576,0.14501288076406516,91113,0.14028819957917277,0.15612180778860027
provisional_without_form,2022-11,121255,0.14320768587237076,95722,0.13797975071476384,0.15054956403779413
provisional_without_form,2022-12,155614,0.145756255115613,125814,0.14135155780869266,0.1552064950378177
provisional_without_form,2023-01,117006,0.1468423247502084,93656,0.14252510274179842,0.1555209729020314
provisional_without_form,2023-02,158635,0.14479805210670257,125878,0.1402801617025103,0.1541977404775415
provisional_without_form,2023-03,148995,0.1466570949112918,118611,0.1419788370165016,0.15346944489148756
provisional_without_form,2023-04,134395,0.14544081075581478,109286,0.1414796637039693,0.15364614231316087
provisional_without_form,2023-05,161031,0.14238661123207053,125552,0.13799322743552322,0.15124570422864655
provisional_without_form,2023-06,154070,0.1432275827225124,120933,0.13982183892888425,0.15205762795967753
provisional_without_form,2023-07,134541,0.14406053562449622,104978,0.139566245754226,0.15421571596188255
provisional_without_form,2023-08,174520,0.1442286248977264,140987,0.14002953185180736,0.15663805054240293
provisional_without_form,2023-09,181717,0.14255140776514916,144747,0.13787557450436805,0.15312476630520452
provisional_without_form,2023-10,109233,0.1418730784266611,89765,0.13791779914034266,0.15245830891061207
provisional_without_form,2023-11,155183,0.14135472449176295,123446,0.1363630230968262,0.14857358303711993
provisional_without_form,2023-12,157723,0.14553399212195303,129553,0.14150453956253606,0.15461103282679903
provisional_without_form,2024-01,136753,0.14635176026064667,107620,0.14131851569332884,0.15515565682445132
provisional_without_form,2024-02,188591,0.14551100818328014,148100,0.1411896819669394,0.15458904603311982
provisional_without_form,2024-03,158871,0.14684446944483076,125251,0.14199920675972225,0.1536947440799163
provisional_without_form,2024-04,153312,0.1468096842958495,126462,0.14221532296180112,0.14904309409256347
provisional_without_form,2024-05,184379,0.1429429879137316,148516,0.13831849927019413,0.1440756316314139
provisional_without_form,2024-06,166980,0.14175808501342577,128797,0.13656626896779486,0.14346134520623752
provisional_without_form,2024-07,124316,0.14172028440747308,97658,0.13690154763391826,0.14459813674808647
provisional_without_form,2024-08,204608,0.1416604762012699,165841,0.13655517091843725,0.14595087092256542
provisional_without_form,2024-09,170646,0.1411404015758713,137992,0.13615044253463512,0.14490793270601346
provisional_without_form,2024-10,127181,0.1426274493477274,103637,0.13771199398594997,0.14513949766479062
provisional_without_form,2024-11,150324,0.14205744317549,122605,0.13734648851283335,0.14348358933736863
provisional_without_form,2024-12,178838,0.144793777791691,146431,0.1402295468278077,0.14670192491710318
provisional_without_form,2025-01,164555,0.1461746562512412,132507,0.1422133833728348,0.1500422774990157
provisional_without_form,2025-02,201036,0.1459007464196788,158773,0.14103253949406408,0.14842691902018532
provisional_without_form,2025-03,168718,0.14469736174503298,137738,0.14029115510584303,0.14668756884309575
provisional_without_form,2025-04,174938,0.14498155574191343,144880,0.14053405499414026,0.14755620165780653
provisional_without_form,2025-05,198582,0.14256279338665134,161724,0.13742540620568375,0.14424900164020438
provisional_without_form,2025-06,178781,0.143011469540784,138929,0.1379173459496475,0.14518967706496425
provisional_without_form,2025-07,163965,0.1424589150715106,131684,0.1373607863128225,0.14404662662381607
provisional_without_form,2025-08,206483,0.14314793331545164,169796,0.1381255434356299,0.14615148256468435
provisional_without_form,2025-09,198411,0.14238686055100547,162815,0.13760984868421408,0.1456144322313506
provisional_without_form,2025-10,147779,0.14134000485038858,123999,0.1362856201137485,0.14357558504245022
provisional_without_form,2025-11,165904,0.14195720059528394,137859,0.1370099661221699,0.14412473099827613
provisional_without_form,2025-12,192614,0.14347228409878937,161785,0.13922928284210648,0.14623287424657014
provisional_without_white_advantage,2008-04,180982,0.1770100173694652,144265,0.17301260758224155,0.13764081149142152
provisional_without_white_advantage,2008-05,0,,0,,
provisional_without_white_advantage,2008-06,0,,0,,
provisional_without_white_advantage,2008-07,236675,0.1644940319014995,187852,0.15936941712505864,0.13679543234739883
provisional_without_white_advantage,2008-08,0,,0,,
provisional_without_white_advantage,2008-09,0,,0,,
provisional_without_white_advantage,2008-10,243167,0.16000040891128653,187997,0.15328205370280706,0.13360164260122337
provisional_without_white_advantage,2008-11,0,,0,,
provisional_without_white_advantage,2008-12,0,,0,,
provisional_without_white_advantage,2009-01,167185,0.15706014913255006,129736,0.1502575054359323,0.13549237721585075
provisional_without_white_advantage,2009-02,0,,0,,
provisional_without_white_advantage,2009-03,0,,0,,
provisional_without_white_advantage,2009-04,185579,0.1545006257810189,144117,0.14808399459349308,0.1362235904853938
provisional_without_white_advantage,2009-05,0,,0,,
provisional_without_white_advantage,2009-06,0,,0,,
provisional_without_white_advantage,2009-07,276319,0.1528766406217962,213427,0.1466264088539238,0.13672714563217941
provisional_without_white_advantage,2009-08,0,,0,,
provisional_without_white_advantage,2009-09,203525,0.15032528313960658,156525,0.14401912169166012,0.1358919539142354
provisional_without_white_advantage,2009-10,0,,0,,
provisional_without_white_advantage,2009-11,124272,0.14540203996122947,97975,0.14047902985271446,0.1332768421482737
provisional_without_white_advantage,2009-12,0,,0,,
provisional_without_white_advantage,2010-01,129027,0.15205054587884273,98157,0.14589919846111263,0.13953411914446878
provisional_without_white_advantage,2010-02,0,,0,,
provisional_without_white_advantage,2010-03,120543,0.149583165180182,93770,0.144035103210137,0.13844180215781
provisional_without_white_advantage,2010-04,0,,0,,
provisional_without_white_advantage,2010-05,199670,0.14972711210827389,158485,0.1449180204406081,0.13968666619760683
provisional_without_white_advantage,2010-06,0,,0,,
provisional_without_white_advantage,2010-07,159042,0.1494636719682734,124520,0.14388731063862048,0.1392908571539941
provisional_without_white_advantage,2010-08,0,,0,,
provisional_without_white_advantage,2010-09,195050,0.14744726911432576,147890,0.13965818083318712,0.13571324516676864
provisional_without_white_advantage,2010-10,0,,0,,
provisional_without_white_advantage,2010-11,140448,0.14512971799998556,109782,0.1386106682929197,0.1347141978585435
provisional_without_white_advantage,2010-12,0,,0,,
provisional_without_white_advantage,2011-01,145193,0.14983887325933498,109700,0.14256780489342058,0.13972153095692524
provisional_without_white_advantage,2011-02,0,,0,,
provisional_without_white_advantage,2011-03,132088,0.14875539927807227,99511,0.14158270611128626,0.13901446406464418
provisional_without_white_advantage,2011-04,0,,0,,
provisional_without_white_advantage,2011-05,223039,0.1494065909705174,178791,0.1447020304075455,0.14128042527243903
provisional_without_white_advantage,2011-06,0,,0,,
provisional_without_white_advantage,2011-07,176771,0.1480967373958786,132854,0.14141864232252596,0.13871616654654184
provisional_without_white_advantage,2011-08,0,,0,,
provisional_without_white_advantage,2011-09,224484,0.14503091611677504,172951,0.1376243204440806,0.1363402433763059
provisional_without_white_advantage,2011-10,0,,0,,
provisional_without_white_advantage,2011-11,161794,0.14711585909139527,123278,0.1391576025123657,0.13767324972062722
provisional_without_white_advantage,2011-12,0,,0,,
provisional_without_white_advantage,2012-01,164518,0.1505868592824112,122749,0.14324827058942352,0.14188899280634668
provisional_without_white_advantage,2012-02,0,,0,,
provisional_without_white_advantage,2012-03,140138,0.14682544498948383,105841,0.13970599278310608,0.13903934561748874
provisional_without_white_advantage,2012-04,0,,0,,
provisional_without_white_advantage,2012-05,259245,0.14889670166397498,200618,0.14258992226847758,0.14118119535100415
provisional_without_white_advantage,2012-06,0,,0,,
provisional_without_white_advantage,2012-07,196973,0.1460320504346412,150058,0.13971286514589726,0.1391799920494064
provisional_without_white_advantage,2012-08,102757,0.14491509006894512,80200,0.13810248806381917,0.13820478774648162
provisional_without_white_advantage,2012-09,130159,0.14487681076531536,102300,0.13914293027692332,0.13901320342270362
provisional_without_white_advantage,2012-10,77341,0.14303957114836613,61915,0.1378883893392396,0.13801826261835118
provisional_without_white_advantage,2012-11,77002,0.1457215417313759,59606,0.13901055802659917,0.1349325056168898
provisional_without_white_advantage,2012-12,86451,0.14694215595831683,65482,0.1405735605798625,0.1397145225049369
provisional_without_white_advantage,2013-01,80760,0.14854174571215473,63960,0.14264503928432007,0.14187160749925978
provisional_without_white_advantage,2013-02,93367,0.14781797988583764,71354,0.14104583012649277,0.14106790244226441
provisional_without_white_advantage,2013-03,79090,0.1526891232781153,57496,0.1457025125597548,0.14463920306920244
provisional_without_white_advantage,2013-04,114967,0.14995849076380838,88831,0.14407282167827004,0.14274204141553173
provisional_without_white_advantage,2013-05,142160,0.1482930265100273,111877,0.1436199577910129,0.14275613557467082
provisional_without_white_advantage,2013-06,135294,0.1473747877530513,103699,0.14143087889293537,0.14104759241351278
provisional_without_white_advantage,2013-07,81625,0.14431631948547932,62282,0.13892371330288691,0.13854468283755306
provisional_without_white_advantage,2013-08,122736,0.14499777268551797,95291,0.13920741600505168,0.13992060789383104
provisional_without_white_advantage,2013-09,115276,0.14151611606725853,92932,0.13777888675780325,0.13816549139479253
provisional_without_white_advantage,2013-10,97687,0.14333253201515236,75665,0.13749153887352455,0.13937549825209636
provisional_without_white_advantage,2013-11,95769,0.1466592239233675,73887,0.14032029588745826,0.1394298478564762
provisional_without_white_advantage,2013-12,84857,0.14541542239834576,65445,0.13905764843644622,0.13880307904996353
provisional_without_white_advantage,2014-01,106181,0.14940305764333056,81289,0.14499356595058074,0.1460064473258296
provisional_without_white_advantage,2014-02,108120,0.1479501639120824,79651,0.14172346405714736,0.1430932326926938
provisional_without_white_advantage,2014-03,80830,0.14819392989801777,60179,0.14340490204754877,0.14316917976868246
provisional_without_white_advantage,2014-04,113306,0.14770501332437488,89232,0.1431982520363456,0.1441804468367671
provisional_without_white_advantage,2014-05,162815,0.1468016918877425,126191,0.14283146298175017,0.14265614762268508
provisional_without_white_advantage,2014-06,105949,0.14701358149247562,77629,0.14114941589490781,0.1419576478009314
provisional_without_white_advantage,2014-07,104568,0.1447753777872045,77884,0.14066003993536758,0.1410323395154555
provisional_without_white_advantage,2014-08,124004,0.14402604711595085,95737,0.14017236678035752,0.14282311855056548
provisional_without_white_advantage,2014-09,122451,0.14204036990927013,95259,0.13829291721657486,0.13991135775109212
provisional_without_white_advantage,2014-10,100479,0.14128598551714752,76267,0.13742371529929354,0.13806934959809425
provisional_without_white_advantage,2014-11,107622,0.14568853091371764,81645,0.1416582681355344,0.14154703103499125
provisional_without_white_advantage,2014-12,94431,0.1474449110482632,70550,0.14234452817758195,0.1413232080433178
provisional_without_white_advantage,2015-01,119188,0.14708959531995724,89310,0.14260999379116066,0.14301551463703546
provisional_without_white_advantage,2015-02,115470,0.14367299551341575,91069,0.14019551763434837,0.1408391753876161
provisional_without_white_advantage,2015-03,98328,0.14633187314456975,74441,0.1417857402776818,0.14294080489593167
provisional_without_white_advantage,2015-04,120313,0.1453673192814799,96431,0.14149371434216984,0.1411449748553981
provisional_without_white_advantage,2015-05,159203,0.14467331905192102,123999,0.14061245749155668,0.1410949021103982
provisional_without_white_advantage,2015-06,133429,0.14438380383282906,100399,0.13976736854010524,0.1410344339458968
provisional_without_white_advantage,2015-07,106171,0.14375259314162964,81232,0.1394305268867498,0.14068374643292697
provisional_without_white_advantage,2015-08,137771,0.14134671731692255,108745,0.1377373759520838,0.14040461511111746
provisional_without_white_advantage,2015-09,154547,0.14030099101132934,125379,0.13645035320305596,0.1390173806964231
provisional_without_white_advantage,2015-10,103432,0.14285828662117508,81712,0.1381814312798722,0.139442672554209
provisional_without_white_advantage,2015-11,118017,0.14203771608711666,93670,0.13772344879959234,0.13782485450295093
provisional_without_white_advantage,2015-12,120452,0.14580760903969803,96094,0.1417413868793465,0.14334223570105317
provisional_without_white_advantage,2016-01,142820,0.14881820670332782,111822,0.14386724110549196,0.14617404210702173
provisional_without_white_advantage,2016-02,131816,0.1443857106482335,103358,0.13975686895701755,0.14149156769821652
provisional_without_white_advantage,2016-03,132128,0.14666687824205324,106823,0.14225910809234651,0.14364726774250317
provisional_without_white_advantage,2016-04,155437,0.14614164052148088,124640,0.14259783704801937,0.14377650175885232
provisional_without_white_advantage,2016-05,137093,0.1450554357394701,111315,0.1413006164313767,0.1428058053019569
provisional_without_white_advantage,2016-06,142698,0.14473052082416868,110644,0.1393132181291591,0.14126813853236594
provisional_without_white_advantage,2016-07,109570,0.14560367065898677,87396,0.1411259563807197,0.14293209434493165
provisional_without_white_advantage,2016-08,156349,0.14309837464833192,125466,0.138547722331608,0.14106828550107872
provisional_without_white_advantage,2016-09,170541,0.1408678597222392,141565,0.13727087719388198,0.14154906017596586
provisional_without_white_advantage,2016-10,102692,0.1435519266336937,81888,0.13860924693124077,0.14190715383649383
provisional_without_white_advantage,2016-11,130785,0.1432540498781535,106284,0.138410873210317,0.14085633062498779
provisional_without_white_advantage,2016-12,141489,0.14531187390352945,116345,0.14208924945761345,0.1436400786611406
provisional_without_white_advantage,2017-01,155897,0.14861236868650352,123531,0.14375947605259987,0.14670666475019908
provisional_without_white_advantage,2017-02,150759,0.14350424884873408,121558,0.1392088311882085,0.14262319169159204
provisional_without_white_advantage,2017-03,117131,0.1475154771621458,96153,0.1428425017155106,0.1454640615563146
provisional_without_white_advantage,2017-04,148123,0.1487712493860817,121788,0.14505540452952959,0.14660659289062322
provisional_without_white_advantage,2017-05,168769,0.14344748040642052,138400,0.13904744272196715,0.1414714100110548
provisional_without_white_advantage,2017-06,143535,0.14332050101647542,115773,0.1397805732596091,0.14381991804577768
provisional_without_white_advantage,2017-07,130033,0.14412545440854102,104188,0.14038926920814232,0.1447036230325956
provisional_without_white_advantage,2017-08,171045,0.14285297913211276,139774,0.13864152393282939,0.14385007764281413
provisional_without_white_advantage,2017-09,166013,0.1398798433365806,138049,0.13638803362569818,0.14127705307757643
provisional_without_white_advantage,2017-10,114268,0.14206704151144342,93445,0.13782031607905337,0.1430673773604005
provisional_without_white_advantage,2017-11,124767,0.140557670000779,101873,0.13663667962251064,0.1397531099635756
provisional_without_white_advantage,2017-12,152995,0.1461197734044701,126971,0.14265512131550898,0.14593946554204865
provisional_without_white_advantage,2018-01,158039,0.14716345188305854,128128,0.14360184427167963,0.14795017354637724
provisional_without_white_advantage,2018-02,159448,0.14373255650771605,130833,0.14071613883846418,0.14516506605768278
provisional_without_white_advantage,2018-03,140200,0.1447564095719299,113958,0.14007436927043526,0.1438710706118439
provisional_without_white_advantage,2018-04,136794,0.14616080168162562,114566,0.14305069780244925,0.14638299361794493
provisional_without_white_advantage,2018-05,175647,0.14470577780622634,142890,0.14062154913150465,0.14478892880618174
provisional_without_white_advantage,2018-06,155857,0.14286869613346811,124913,0.1392323005901028,0.14461917809477368
provisional_without_white_advantage,2018-07,127445,0.1464367725045806,101253,0.14314428676768196,0.14776779749934635
provisional_without_white_advantage,2018-08,183183,0.14197552166285055,151293,0.13826336255475258,0.14505380291679337
provisional_without_white_advantage,2018-09,163513,0.14063609907471644,134001,0.13694098030850912,0.1438768147320056
provisional_without_white_advantage,2018-10,99339,0.14207919300163016,81172,0.13831452432993166,0.14439505080350473
provisional_without_white_advantage,2018-11,132573,0.14161303182557308,110473,0.1387373562662192,0.1435403399992663
provisional_without_white_advantage,2018-12,160329,0.14646205780794708,132013,0.14296419089050477,0.1486459346962695
provisional_without_white_advantage,2019-01,151587,0.14565475371230002,123867,0.14248520261495068,0.14846589402257646
provisional_without_white_advantage,2019-02,166560,0.14373876576849923,136179,0.1403803939129637,0.14674861876527814
provisional_without_white_advantage,2019-03,123549,0.1434217889789002,102775,0.1401293154036742,0.1457772082195778
provisional_without_white_advantage,2019-04,147548,0.14564786594617987,122103,0.14228948124763302,0.14767940148047384
provisional_without_white_advantage,2019-05,203830,0.14285638932660397,167801,0.13949579591060074,0.14549958711491992
provisional_without_white_advantage,2019-06,131996,0.14521980372081228,105832,0.14181996971203378,0.1477431887930657
provisional_without_white_advantage,2019-07,150657,0.14443620082728087,122965,0.14113003971335564,0.14871307352825164
provisional_without_white_advantage,2019-08,184892,0.14134583927595842,153532,0.1382370908468233,0.1466920341447409
provisional_without_white_advantage,2019-09,174646,0.14155208796317154,145075,0.1388140980467502,0.14783924411519628
provisional_without_white_advantage,2019-10,105337,0.14240857589238068,86984,0.1395790151130601,0.1487107912354122
provisional_without_white_advantage,2019-11,136652,0.14340634326032375,112749,0.14016912722539893,0.14706445098924276
provisional_without_white_advantage,2019-12,163304,0.14519698516486101,135706,0.1422379487437344,0.1477000164205632
provisional_without_white_advantage,2020-01,154730,0.14550153587907655,127518,0.14286954489522652,0.15014015496170627
provisional_without_white_advantage,2020-02,166424,0.14312352685206936,138404,0.14069647573056124,0.14813930255937824
provisional_without_white_advantage,2020-03,134659,0.14557559517105303,113746,0.14214511327045398,0.14837624462817883
provisional_without_white_advantage,2020-04,98206,0.1453945742794378,84539,0.14332020796838255,0.14827489869085791
provisional_without_white_advantage,2020-05,6318,0.15532188112415177,5203,0.1509995914536853,0.1550410720513652
provisional_without_white_advantage,2020-06,1983,0.14549050362759822,1604,0.14545279291050192,0.14456280345942843
provisional_without_white_advantage,2020-07,10453,0.13240120995395827,9776,0.1318071752123669,0.1370723543159292
provisional_without_white_advantage,2020-08,17416,0.13591830787827439,14879,0.13343143895069812,0.14461018568376216
provisional_without_white_advantage,2020-09,35859,0.14120970156843388,31616,0.13962697657696066,0.14855440760545635
provisional_without_white_advantage,2020-10,35958,0.14025977781891866,31602,0.13770118325624275,0.14576140867445989
provisional_without_white_advantage,2020-11,38815,0.13951763971363235,34066,0.1377922877234569,0.14359375483932493
provisional_without_white_advantage,2020-12,20568,0.14588293132940697,16928,0.1430938503929671,0.151251817381171
provisional_without_white_advantage,2021-01,24591,0.14821404477412586,20345,0.1461792407115568,0.15407100493093484
provisional_without_white_advantage,2021-02,19935,0.1491557828568184,15945,0.14394484781995012,0.1548057050279339
provisional_without_white_advantage,2021-03,14473,0.14632638952521448,11227,0.14367262899823932,0.15813373659938568
provisional_without_white_advantage,2021-04,31608,0.14659999358807665,25655,0.14316853191477222,0.15485994249315774
provisional_without_white_advantage,2021-05,42571,0.14918671752843465,32833,0.14430656325317753,0.1572828194095197
provisional_without_white_advantage,2021-06,32623,0.14747269613483016,26524,0.1437779848326243,0.15361593144860108
provisional_without_white_advantage,2021-07,67486,0.14816602034483614,52070,0.14427905235634444,0.15534107897680646
provisional_without_white_advantage,2021-08,85151,0.14329061502689866,70202,0.13908092176276454,0.15329495645721306
provisional_without_white_advantage,2021-09,107478,0.14488988612670298,87526,0.14042859036019126,0.15486003762158035
provisional_without_white_advantage,2021-10,72035,0.14307561807877836,58242,0.13757678343645327,0.14973921777886925
provisional_without_white_advantage,2021-11,88431,0.14321703702972138,73424,0.13825906192212256,0.1484686863486792
provisional_without_white_advantage,2021-12,120499,0.14849853297431462,95357,0.1439287816088189,0.1564535839666976
provisional_without_white_advantage,2022-01,106332,0.15101964391599523,81324,0.14661441974485043,0.1594703565523222
provisional_without_white_advantage,2022-02,84471,0.1467280414050875,66176,0.14140930694029508,0.15475191427107401
provisional_without_white_advantage,2022-03,79374,0.1453425893371184,64167,0.1402450591894053,0.15226536773714602
provisional_without_white_advantage,2022-04,129046,0.14560662068615896,103775,0.14135745303983863,0.15363782815108565
provisional_without_white_advantage,2022-05,151542,0.14717569714048495,120708,0.14208168931832063,0.15458422070004835
provisional_without_white_advantage,2022-06,121892,0.1442622184136387,96978,0.14001569628217858,0.1538702364839426
provisional_without_white_advantage,2022-07,123467,0.14557715509998548,97255,0.1407446599253951,0.15439572665176224
provisional_without_white_advantage,2022-08,147775,0.14472809396478664,118956,0.13989426982739414,0.1566583743112495
provisional_without_white_advantage,2022-09,166586,0.14256460224532955,135348,0.13854213951408403,0.15403433891707607
provisional_without_white_advantage,2022-10,112576,0.14552177586448847,91113,0.14089877933300657,0.15612180778860027
provisional_without_white_advantage,2022-11,121255,0.1437142740872262,95722,0.13855501160662034,0.15054956403779413
provisional_without_white_advantage,2022-12,155614,0.1462618769358016,125814,0.14190611061488334,0.1552064950378177
provisional_without_white_advantage,2023-01,117006,0.1473756911733992,93656,0.14310069355779612,0.1555209729020314
provisional_without_white_advantage,2023-02,158635,0.1453310606493827,125878,0.14088072729574797,0.1541977404775415
provisional_without_white_advantage,2023-03,148995,0.1471601601134337,118611,0.1425461993789361,0.15346944489148756
provisional_without_white_advantage,2023-04,134395,0.145723291760181,109286,0.1418901381684414,0.15364614231316087
provisional_without_white_advantage,2023-05,161031,0.14292727180594586,125552,0.13861973746458023,0.15124570422864655
provisional_without_white_advantage,2023-06,154070,0.14375757985987714,120933,0.14041070615370788,0.15205762795967753
provisional_without_white_advantage,2023-07,134541,0.14451051335912452,104978,0.14012614249988706,0.15421571596188255
provisional_without_white_advantage,2023-08,174520,0.14476346642271737,140987,0.14065543558843976,0.15663805054240293
provisional_without_white_advantage,2023-09,181717,0.14317174325660817,144747,0.1385318239392794,0.15312476630520452
provisional_without_white_advantage,2023-10,109233,0.14243369240695342,89765,0.13861824303432146,0.15245830891061207
provisional_without_white_advantage,2023-11,155183,0.14178878188960675,123446,0.13688258963274183,0.14857358303711993
provisional_without_white_advantage,2023-12,157723,0.1460925813104142,129553,0.1421393424529546,0.15461103282679903
provisional_without_white_advantage,2024-01,136753,0.14683679269609465,107620,0.141908138484006,0.15515565682445132
provisional_without_white_advantage,2024-02,188591,0.14599558948905597,148100,0.1417372234962204,0.15458904603311982
provisional_without_white_advantage,2024-03,158871,0.1472713240510633,125251,0.14249646859853166,0.1536947440799163
provisional_without_white_advantage,2024-04,153312,0.14730401635986448,126462,0.1427898917812313,0.14904309409256347
provisional_without_white_advantage,2024-05,184379,0.14347722815354436,148516,0.138925977740423,0.1440756316314139
provisional_without_white_advantage,2024-06,166980,0.14233933043313787,128797,0.13725044169007972,0.14346134520623752
provisional_without_white_advantage,2024-07,124316,0.14232108114958208,97658,0.13756920329255884,0.14459813674808647
provisional_without_white_advantage,2024-08,204608,0.14234162782619902,165841,0.13730225444895666,0.14595087092256542
provisional_without_white_advantage,2024-09,170646,0.1417678551699294,137992,0.1368146436915909,0.14490793270601346
provisional_without_white_advantage,2024-10,127181,0.14334499021072275,103637,0.1385033917541554,0.14513949766479062
provisional_without_white_advantage,2024-11,150324,0.14253452456211468,122605,0.13792411230011517,0.14348358933736863
provisional_without_white_advantage,2024-12,178838,0.145179819859427,146431,0.14068453418049173,0.14670192491710318
provisional_without_white_advantage,2025-01,164555,0.1467448520051724,132507,0.14283331226265544,0.1500422774990157
provisional_without_white_advantage,2025-02,201036,0.14651593305560665,158773,0.14168312162680033,0.14842691902018532
provisional_without_white_advantage,2025-03,168718,0.1452858518530691,137738,0.1409144996823559,0.14668756884309575
provisional_without_white_advantage,2025-04,174938,0.14550881091921622,144880,0.14113656003456362,0.14755620165780653
provisional_without_white_advantage,2025-05,198582,0.14310949842407591,161724,0.1380742870573698,0.14424900164020438
provisional_without_white_advantage,2025-06,178781,0.14346134945603156,138929,0.13842542428394458,0.14518967706496425
provisional_without_white_advantage,2025-07,163965,0.14300328360593742,131684,0.13795487862999262,0.14404662662381607
provisional_without_white_advantage,2025-08,206483,0.14381331704369305,169796,0.13889383581853018,0.14615148256468435
provisional_without_white_advantage,2025-09,198411,0.1431347984720225,162815,0.13838704783284544,0.1456144322313506
provisional_without_white_advantage,2025-10,147779,0.1419031323224951,123999,0.13688384253298916,0.14357558504245022
provisional_without_white_advantage,2025-11,165904,0.14252833706750764,137859,0.13763589257824668,0.14412473099827613
provisional_without_white_advantage,2025-12,192614,0.14410417797379754,161785,0.1398818781331394,0.14623287424657014
provisional_without_uncertainty_prediction,2008-04,180982,0.17948105523196836,144265,0.17545825112232433,0.13764081149142152
provisional_without_uncertainty_prediction,2008-05,0,,0,,
provisional_without_uncertainty_prediction,2008-06,0,,0,,
provisional_without_uncertainty_prediction,2008-07,236675,0.16758489519659892,187852,0.1621648279326814,0.13679543234739883
provisional_without_uncertainty_prediction,2008-08,0,,0,,
provisional_without_uncertainty_prediction,2008-09,0,,0,,
provisional_without_uncertainty_prediction,2008-10,243167,0.1613526700289691,187997,0.15326233979417928,0.13360164260122337
provisional_without_uncertainty_prediction,2008-11,0,,0,,
provisional_without_uncertainty_prediction,2008-12,0,,0,,
provisional_without_uncertainty_prediction,2009-01,167185,0.15876995881353156,129736,0.1508647687581395,0.13549237721585075
provisional_without_uncertainty_prediction,2009-02,0,,0,,
provisional_without_uncertainty_prediction,2009-03,0,,0,,
provisional_without_uncertainty_prediction,2009-04,185579,0.15556149458175553,144117,0.14819892507465765,0.1362235904853938
provisional_without_uncertainty_prediction,2009-05,0,,0,,
provisional_without_uncertainty_prediction,2009-06,0,,0,,
provisional_without_uncertainty_prediction,2009-07,276319,0.15492561740742064,213427,0.1477609052832366,0.13672714563217941
provisional_without_uncertainty_prediction,2009-08,0,,0,,
provisional_without_uncertainty_prediction,2009-09,203525,0.15137944635251782,156525,0.14390207191074209,0.1358919539142354
provisional_without_uncertainty_prediction,2009-10,0,,0,,
provisional_without_uncertainty_prediction,2009-11,124272,0.14634488741623242,97975,0.1405402435385913,0.1332768421482737
provisional_without_uncertainty_prediction,2009-12,0,,0,,
provisional_without_uncertainty_prediction,2010-01,129027,0.15345580990611749,98157,0.14599925513136242,0.13953411914446878
provisional_without_uncertainty_prediction,2010-02,0,,0,,
provisional_without_uncertainty_prediction,2010-03,120543,0.15092463332156197,93770,0.14412291407108024,0.13844180215781
provisional_without_uncertainty_prediction,2010-04,0,,0,,
provisional_without_uncertainty_prediction,2010-05,199670,0.15140534656757076,158485,0.14542388756586733,0.13968666619760683
provisional_without_uncertainty_prediction,2010-06,0,,0,,
provisional_without_uncertainty_prediction,2010-07,159042,0.15085005029173806,124520,0.14372372728578983,0.1392908571539941
provisional_without_uncertainty_prediction,2010-08,0,,0,,
provisional_without_uncertainty_prediction,2010-09,195050,0.14905948720595696,147890,0.1395225176809908,0.13571324516676864
provisional_without_uncertainty_prediction,2010-10,0,,0,,
provisional_without_uncertainty_prediction,2010-11,140448,0.146478891908383,109782,0.1383323441230523,0.1347141978585435
provisional_without_uncertainty_prediction,2010-12,0,,0,,
provisional_without_uncertainty_prediction,2011-01,145193,0.1514393057782471,109700,0.1424729537310864,0.13972153095692524
provisional_without_uncertainty_prediction,2011-02,0,,0,,
provisional_without_uncertainty_prediction,2011-03,132088,0.1503312081597575,99511,0.14158612737115364,0.13901446406464418
provisional_without_uncertainty_prediction,2011-04,0,,0,,
provisional_without_uncertainty_prediction,2011-05,223039,0.1510049020974142,178791,0.14508762280708637,0.14128042527243903
provisional_without_uncertainty_prediction,2011-06,0,,0,,
provisional_without_uncertainty_prediction,2011-07,176771,0.14949455098018333,132854,0.14133622836672854,0.13871616654654184
provisional_without_uncertainty_prediction,2011-08,0,,0,,
provisional_without_uncertainty_prediction,2011-09,224484,0.14633369225218812,172951,0.13722162079587413,0.1363402433763059
provisional_without_uncertainty_prediction,2011-10,0,,0,,
provisional_without_uncertainty_prediction,2011-11,161794,0.14881625331130455,123278,0.13912740999834722,0.13767324972062722
