model,month,players_seen,effective_min,effective_p01,effective_p10,effective_p25,effective_p50,effective_p75,effective_p90,effective_p99,effective_max
provisional_without_pair_interaction,2012-10,188463,741.3562139547133,1222.5,1402.5,1522.5,1682.5,1847.5,2007.5,2322.5,2862.850259328806
provisional_without_pair_interaction,2012-11,190357,742.0302223218623,1222.5,1402.5,1522.5,1682.5,1852.5,2012.5,2327.5,2908.041661312543
provisional_without_pair_interaction,2012-12,192314,742.0592921832432,1227.5,1407.5,1527.5,1687.5,1857.5,2017.5,2337.5,2869.3053717298358
provisional_without_pair_interaction,2013-01,194095,740.7545027662738,1227.5,1407.5,1527.5,1687.5,1862.5,2022.5,2337.5,2887.166542991296
provisional_without_pair_interaction,2013-02,195949,740.0539906337868,1222.5,1402.5,1522.5,1682.5,1857.5,2022.5,2342.5,2935.3409295374286
provisional_without_pair_interaction,2013-03,198152,739.8193964748086,1212.5,1397.5,1517.5,1682.5,1857.5,2022.5,2337.5,2940.358130713426
provisional_without_pair_interaction,2013-04,200710,740.3703318826933,1217.5,1397.5,1517.5,1682.5,1857.5,2022.5,2347.5,2965.193749862243
provisional_without_pair_interaction,2013-05,203414,739.511473011942,1222.5,1402.5,1522.5,1687.5,1867.5,2032.5,2352.5,2932.7992940709673
provisional_without_pair_interaction,2013-06,206152,739.4401399620059,1227.5,1407.5,1527.5,1692.5,1867.5,2032.5,2357.5,2935.411646376474
provisional_without_pair_interaction,2013-07,208061,739.9402541373822,1227.5,1407.5,1527.5,1692.5,1872.5,2037.5,2362.5,2965.844818003916
provisional_without_pair_interaction,2013-08,210261,741.2265249450746,1227.5,1407.5,1532.5,1697.5,1877.5,2042.5,2367.5,2930.120017298608
provisional_without_pair_interaction,2013-09,212122,742.669353278109,1227.5,1407.5,1532.5,1707.5,1887.5,2052.5,2372.5,2928.9711536310283
provisional_without_pair_interaction,2013-10,214079,743.9664984331503,1227.5,1412.5,1537.5,1702.5,1887.5,2052.5,2382.5,3008.067202265049
provisional_without_pair_interaction,2013-11,216091,744.1741983243558,1232.5,1412.5,1542.5,1712.5,1892.5,2062.5,2392.5,3019.936807512766
provisional_without_pair_interaction,2013-12,218026,743.7382393388161,1227.5,1412.5,1537.5,1707.5,1892.5,2062.5,2387.5,2983.8008979154383
provisional_without_pair_interaction,2014-01,220322,743.6125991669094,1227.5,1412.5,1537.5,1712.5,1897.5,2067.5,2397.5,3033.5040786173317
provisional_without_pair_interaction,2014-02,222921,745.0245640232405,1227.5,1407.5,1532.5,1707.5,1897.5,2072.5,2407.5,3046.012069761168
provisional_without_pair_interaction,2014-03,224736,744.7538694437092,1227.5,1407.5,1532.5,1707.5,1892.5,2072.5,2412.5,3084.348838043829
provisional_without_pair_interaction,2014-04,226783,744.9219520095121,1227.5,1407.5,1532.5,1707.5,1897.5,2077.5,2412.5,3079.2361969224344
provisional_without_pair_interaction,2014-05,229831,744.1181641004289,1227.5,1407.5,1537.5,1712.5,1902.5,2077.5,2412.5,3058.4909159441813
provisional_without_pair_interaction,2014-06,232388,743.6912312784543,1227.5,1412.5,1537.5,1717.5,1907.5,2082.5,2417.5,3079.6620795868976
provisional_without_pair_interaction,2014-07,234772,743.0557239679854,1227.5,1407.5,1537.5,1712.5,1907.5,2082.5,2417.5,3080.3079225317824
provisional_without_pair_interaction,2014-08,237112,744.1327266895856,1227.5,1412.5,1542.5,1717.5,1912.5,2087.5,2422.5,3049.5570551480814
provisional_without_pair_interaction,2014-09,239031,744.7315909436637,1222.5,1407.5,1537.5,1717.5,1912.5,2087.5,2427.5,3044.2685716339233
provisional_without_pair_interaction,2014-10,241314,744.3165572446517,1222.5,1412.5,1537.5,1722.5,1917.5,2092.5,2427.5,3117.403843811757
provisional_without_pair_interaction,2014-11,243994,744.4190138136909,1232.5,1417.5,1547.5,1732.5,1922.5,2097.5,2437.5,3074.7398825365985
provisional_without_pair_interaction,2014-12,246568,744.9280377299643,1232.5,1417.5,1547.5,1727.5,1922.5,2097.5,2437.5,3051.4127750095795
provisional_without_pair_interaction,2015-01,249606,744.5904990923009,1227.5,1412.5,1542.5,1722.5,1917.5,2097.5,2437.5,3044.8350318857856
provisional_without_pair_interaction,2015-02,252154,743.9631687382745,1227.5,1412.5,1537.5,1717.5,1912.5,2092.5,2437.5,3091.157066059075
provisional_without_pair_interaction,2015-03,254504,744.4025419080356,1227.5,1412.5,1537.5,1717.5,1912.5,2092.5,2437.5,3061.626283536265
provisional_without_pair_interaction,2015-04,256990,744.1079277096172,1227.5,1412.5,1537.5,1722.5,1917.5,2092.5,2437.5,3055.103285653454
provisional_without_pair_interaction,2015-05,260361,743.4206160371411,1227.5,1407.5,1537.5,1722.5,1922.5,2102.5,2442.5,3128.1577888069296
provisional_without_pair_interaction,2015-06,263697,742.8022071962456,1227.5,1412.5,1542.5,1722.5,1922.5,2102.5,2442.5,3120.03378803156
provisional_without_pair_interaction,2015-07,266375,743.6940118572511,1227.5,1412.5,1537.5,1722.5,1917.5,2097.5,2447.5,3147.3366509787634
provisional_without_pair_interaction,2015-08,269027,745.2633560818163,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2452.5,3097.2957883319946
provisional_without_pair_interaction,2015-09,271697,745.8911447854375,1227.5,1412.5,1542.5,1727.5,1922.5,2107.5,2462.5,3145.1162516698287
provisional_without_pair_interaction,2015-10,273996,746.2055675995415,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2457.5,3138.5926154316508
provisional_without_pair_interaction,2015-11,276727,744.7588543524579,1222.5,1407.5,1537.5,1722.5,1922.5,2102.5,2462.5,3126.511822790027
provisional_without_pair_interaction,2015-12,279452,744.959523943676,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2462.5,3113.9829107761625
provisional_without_pair_interaction,2016-01,282958,746.2330354311189,1222.5,1407.5,1537.5,1717.5,1912.5,2097.5,2457.5,3105.7769051952196
provisional_without_pair_interaction,2016-02,285934,744.8783025183599,1222.5,1407.5,1532.5,1712.5,1907.5,2092.5,2457.5,3091.44963319706
provisional_without_pair_interaction,2016-03,288812,744.2320937930734,1222.5,1407.5,1537.5,1717.5,1917.5,2097.5,2457.5,3072.009326556325
provisional_without_pair_interaction,2016-04,291822,744.6278348089071,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2457.5,3145.1841779783604
provisional_without_pair_interaction,2016-05,294577,746.3601606644602,1222.5,1407.5,1537.5,1722.5,1922.5,2107.5,2462.5,3159.6551471506077
provisional_without_pair_interaction,2016-06,297892,747.5805540991081,1222.5,1407.5,1537.5,1717.5,1917.5,2102.5,2462.5,3180.3633967897404
provisional_without_pair_interaction,2016-07,300285,748.6384313120279,1222.5,1407.5,1537.5,1722.5,1922.5,2102.5,2462.5,3151.8099331675353
provisional_without_pair_interaction,2016-08,303374,749.7369148495642,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2462.5,3192.8682823226327
provisional_without_pair_interaction,2016-09,306107,749.5873619229462,1217.5,1402.5,1532.5,1712.5,1912.5,2097.5,2467.5,3175.768477345448
provisional_without_pair_interaction,2016-10,308218,750.5946329240606,1217.5,1402.5,1532.5,1717.5,1912.5,2097.5,2467.5,3175.868829932507
provisional_without_pair_interaction,2016-11,311147,750.5619109036048,1212.5,1402.5,1532.5,1712.5,1912.5,2102.5,2467.5,3188.7499824599818
provisional_without_pair_interaction,2016-12,313960,750.3208486894908,1217.5,1402.5,1537.5,1722.5,1922.5,2107.5,2472.5,3149.689116151174
provisional_without_pair_interaction,2017-01,317775,750.4581734999947,1212.5,1402.5,1532.5,1717.5,1912.5,2102.5,2467.5,3140.2452855132024
provisional_without_pair_interaction,2017-02,320759,750.6872231672875,1212.5,1402.5,1532.5,1712.5,1912.5,2102.5,2472.5,3156.7819973766045
provisional_without_pair_interaction,2017-03,322957,750.8704316069893,1212.5,1402.5,1532.5,1717.5,1917.5,2107.5,2472.5,3261.0140449829682
provisional_without_pair_interaction,2017-04,325913,752.4768373317957,1212.5,1397.5,1527.5,1712.5,1917.5,2107.5,2477.5,3269.87731443299
provisional_without_pair_interaction,2017-05,328980,751.1620728252976,1212.5,1402.5,1532.5,1717.5,1917.5,2107.5,2477.5,3222.010573089472
provisional_without_pair_interaction,2017-06,331640,750.7006197222885,1217.5,1402.5,1537.5,1717.5,1922.5,2107.5,2482.5,3222.734619606075
provisional_without_pair_interaction,2017-07,334347,750.4329359136138,1217.5,1402.5,1537.5,1722.5,1922.5,2112.5,2482.5,3220.124107880494
provisional_without_pair_interaction,2017-08,337129,751.9169749674118,1212.5,1402.5,1537.5,1722.5,1922.5,2112.5,2487.5,3220.211478284943
provisional_without_pair_interaction,2017-09,339880,751.2413565553545,1212.5,1402.5,1537.5,1722.5,1922.5,2112.5,2487.5,3201.111274904983
provisional_without_pair_interaction,2017-10,342003,752.1817055290959,1212.5,1402.5,1532.5,1717.5,1922.5,2112.5,2487.5,3206.632713571142
provisional_without_pair_interaction,2017-11,344390,751.4256919604223,1212.5,1402.5,1537.5,1722.5,1927.5,2117.5,2487.5,3194.8598593561956
provisional_without_pair_interaction,2017-12,347525,750.2118913651483,1217.5,1402.5,1537.5,1722.5,1922.5,2117.5,2492.5,3211.376047215438
provisional_without_pair_interaction,2018-01,350594,750.7476271791265,1212.5,1402.5,1532.5,1717.5,1922.5,2117.5,2492.5,3226.4429413480416
provisional_without_pair_interaction,2018-02,353502,750.6796882855474,1212.5,1402.5,1532.5,1717.5,1922.5,2112.5,2487.5,3270.81951210156
provisional_without_pair_interaction,2018-03,355978,751.1640362354775,1217.5,1402.5,1537.5,1722.5,1927.5,2117.5,2492.5,3269.826247358429
provisional_without_pair_interaction,2018-04,358254,751.329631402107,1217.5,1402.5,1537.5,1722.5,1927.5,2122.5,2502.5,3267.960515239493
provisional_without_pair_interaction,2018-05,361594,750.7904194882286,1212.5,1402.5,1532.5,1717.5,1927.5,2122.5,2497.5,3289.6466506439106
provisional_without_pair_interaction,2018-06,364493,749.5893526076483,1217.5,1402.5,1537.5,1722.5,1927.5,2122.5,2502.5,3302.0052211725406
provisional_without_pair_interaction,2018-07,367002,750.6237145851203,1217.5,1402.5,1537.5,1722.5,1927.5,2117.5,2497.5,3295.669676174787
provisional_without_pair_interaction,2018-08,370041,752.1379249677863,1212.5,1402.5,1532.5,1717.5,1922.5,2112.5,2492.5,3256.868105584147
provisional_without_pair_interaction,2018-09,372716,752.3452161249514,1217.5,1402.5,1537.5,1717.5,1927.5,2117.5,2497.5,3280.4074347970254
provisional_without_pair_interaction,2018-10,374320,752.3179344888495,1212.5,1402.5,1537.5,1717.5,1927.5,2122.5,2502.5,3294.7594392772216
provisional_without_pair_interaction,2018-11,376598,753.5276844203887,1212.5,1402.5,1537.5,1722.5,1927.5,2122.5,2502.5,3304.21176478294
provisional_without_pair_interaction,2018-12,379292,753.155073801597,1217.5,1402.5,1537.5,1717.5,1922.5,2117.5,2502.5,3309.26497511285
provisional_without_pair_interaction,2019-01,382258,753.0991419940051,1217.5,1402.5,1532.5,1717.5,1917.5,2112.5,2502.5,3274.518826809522
provisional_without_pair_interaction,2019-02,385227,754.8141273439333,1212.5,1402.5,1537.5,1717.5,1927.5,2122.5,2507.5,3322.0286601354987
provisional_without_pair_interaction,2019-03,387207,751.6485058830609,1217.5,1402.5,1537.5,1717.5,1922.5,2117.5,2502.5,3296.8781872885224
provisional_without_pair_interaction,2019-04,389783,751.0356362278377,1217.5,1402.5,1537.5,1717.5,1927.5,2117.5,2502.5,3313.867658050614
provisional_without_pair_interaction,2019-05,393041,750.1715220283952,1217.5,1402.5,1537.5,1722.5,1922.5,2117.5,2502.5,3363.9047580380634
provisional_without_pair_interaction,2019-06,395348,752.1245448864175,1217.5,1402.5,1537.5,1717.5,1922.5,2117.5,2502.5,3395.716913692966
provisional_without_pair_interaction,2019-07,397811,753.3317249672743,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2507.5,3377.312965092336
provisional_without_pair_interaction,2019-08,400598,752.5595332576474,1217.5,1402.5,1537.5,1722.5,1932.5,2127.5,2512.5,3404.0766483825255
provisional_without_pair_interaction,2019-09,403401,753.045020039601,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3404.6561345608534
provisional_without_pair_interaction,2019-10,405002,751.337896348963,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3429.881332549983
provisional_without_pair_interaction,2019-11,407499,751.06740911596,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3405.032024221708
provisional_without_pair_interaction,2019-12,410364,751.1884543942336,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3394.737280613674
provisional_without_pair_interaction,2020-01,412890,753.9547743401025,1217.5,1407.5,1537.5,1722.5,1927.5,2127.5,2517.5,3408.974696528685
provisional_without_pair_interaction,2020-02,415476,752.6721961871384,1217.5,1407.5,1537.5,1722.5,1927.5,2127.5,2517.5,3367.770967371798
provisional_without_pair_interaction,2020-03,417248,754.5900020488463,1217.5,1407.5,1537.5,1717.5,1922.5,2122.5,2512.5,3354.644201770833
provisional_without_pair_interaction,2020-04,418821,754.146613284093,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3340.3435106416828
provisional_without_pair_interaction,2020-05,418959,754.1435261686194,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3342.7493273537675
provisional_without_pair_interaction,2020-06,419092,754.1404395041227,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3330.77179320833
provisional_without_pair_interaction,2020-07,419101,754.137353290537,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3331.28176815052
provisional_without_pair_interaction,2020-08,419308,754.3058641151915,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2512.5,3322.6911122777233
provisional_without_pair_interaction,2020-09,419735,754.6338636075351,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2512.5,3315.4579781689336
provisional_without_pair_interaction,2020-10,420244,754.6657828952567,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2517.5,3345.6232233080336
provisional_without_pair_interaction,2020-11,420703,754.9609156420883,1222.5,1407.5,1542.5,1722.5,1932.5,2127.5,2517.5,3336.112293042277
provisional_without_pair_interaction,2020-12,421132,754.6697044276889,1222.5,1407.5,1542.5,1727.5,1932.5,2132.5,2522.5,3385.6456692290917
provisional_without_pair_interaction,2021-01,421548,754.189404786116,1222.5,1407.5,1542.5,1722.5,1932.5,2132.5,2522.5,3359.053706592666
provisional_without_pair_interaction,2021-02,422000,753.9496363324772,1222.5,1407.5,1542.5,1722.5,1932.5,2137.5,2522.5,3384.8549004386396
provisional_without_pair_interaction,2021-03,422315,754.0713128871305,1222.5,1407.5,1537.5,1722.5,1932.5,2132.5,2522.5,3379.9212441497302
provisional_without_pair_interaction,2021-04,422997,754.2518815794101,1222.5,1407.5,1542.5,1722.5,1932.5,2132.5,2522.5,3358.3245868762456
provisional_without_pair_interaction,2021-05,424119,754.2177870525143,1222.5,1407.5,1537.5,1722.5,1932.5,2132.5,2522.5,3369.1748732175297
provisional_without_pair_interaction,2021-06,424918,754.8945468477039,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2517.5,3343.5133118589715
provisional_without_pair_interaction,2021-07,426942,754.9853416711411,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2517.5,3320.3268901399524
provisional_without_pair_interaction,2021-08,428806,754.4111397610128,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2517.5,3358.544871666311
provisional_without_pair_interaction,2021-09,430943,753.3580606071238,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2522.5,3377.735016625602
provisional_without_pair_interaction,2021-10,432646,752.9644891084338,1217.5,1407.5,1537.5,1717.5,1927.5,2127.5,2527.5,3404.157008976461
provisional_without_pair_interaction,2021-11,434809,752.6938356518581,1222.5,1407.5,1537.5,1722.5,1932.5,2132.5,2527.5,3417.5742740975807
provisional_without_pair_interaction,2021-12,438200,753.9127211022526,1217.5,1407.5,1537.5,1717.5,1922.5,2122.5,2522.5,3481.2040643613846
provisional_without_pair_interaction,2022-01,441296,752.2371778923924,1222.5,1407.5,1537.5,1717.5,1927.5,2127.5,2527.5,3503.5728657185314
provisional_without_pair_interaction,2022-02,443320,753.3602736091976,1222.5,1407.5,1537.5,1717.5,1927.5,2127.5,2527.5,3477.4515554335376
provisional_without_pair_interaction,2022-03,445564,751.6349372994362,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2532.5,3502.926185417289
provisional_without_pair_interaction,2022-04,448299,751.6948514303153,1222.5,1407.5,1537.5,1722.5,1927.5,2127.5,2532.5,3506.1962044519687
provisional_without_pair_interaction,2022-05,451898,750.9500455407625,1222.5,1407.5,1537.5,1717.5,1922.5,2122.5,2522.5,3501.390062745581
provisional_without_pair_interaction,2022-06,454636,750.2711264548717,1222.5,1407.5,1537.5,1717.5,1922.5,2122.5,2527.5,3463.0068865088697
provisional_without_pair_interaction,2022-07,457524,750.3205391051644,1222.5,1407.5,1532.5,1712.5,1917.5,2117.5,2517.5,3472.5351500202964
provisional_without_pair_interaction,2022-08,460759,752.4813877093891,1222.5,1407.5,1532.5,1707.5,1912.5,2112.5,2517.5,3469.5701440858347
provisional_without_pair_interaction,2022-09,463718,751.9961575735788,1222.5,1407.5,1532.5,1712.5,1912.5,2112.5,2517.5,3398.434709272495
provisional_without_pair_interaction,2022-10,466362,752.201965775387,1222.5,1407.5,1532.5,1707.5,1912.5,2112.5,2512.5,3400.638810292563
provisional_without_pair_interaction,2022-11,469589,751.6031612570405,1222.5,1402.5,1532.5,1707.5,1912.5,2112.5,2512.5,3411.5398860269947
provisional_without_pair_interaction,2022-12,473150,752.8917529070715,1222.5,1402.5,1532.5,1702.5,1907.5,2107.5,2512.5,3415.2491412949003
provisional_without_pair_interaction,2023-01,476049,751.8646679311832,1217.5,1402.5,1527.5,1702.5,1907.5,2107.5,2512.5,3400.041342446507
provisional_without_pair_interaction,2023-02,480059,753.6420376934277,1222.5,1402.5,1527.5,1702.5,1907.5,2107.5,2512.5,3411.5714723704455
provisional_without_pair_interaction,2023-03,483551,753.5159278724676,1222.5,1402.5,1527.5,1702.5,1902.5,2102.5,2512.5,3408.3451882156783
provisional_without_pair_interaction,2023-04,486614,752.272456310779,1222.5,1402.5,1527.5,1697.5,1897.5,2097.5,2507.5,3407.6946234899174
provisional_without_pair_interaction,2023-05,490437,750.634702215679,1217.5,1402.5,1527.5,1702.5,1902.5,2102.5,2502.5,3409.346388113415
provisional_without_pair_interaction,2023-06,493953,750.5772028246146,1222.5,1402.5,1527.5,1697.5,1902.5,2102.5,2502.5,3407.6942405233776
provisional_without_pair_interaction,2023-07,496992,751.1295540194892,1222.5,1402.5,1527.5,1697.5,1902.5,2102.5,2507.5,3335.6879653436226
provisional_without_pair_interaction,2023-08,500593,749.7642138436413,1217.5,1402.5,1527.5,1697.5,1897.5,2102.5,2507.5,3363.539410572996
provisional_without_pair_interaction,2023-09,504526,751.127605352194,1217.5,1402.5,1527.5,1697.5,1897.5,2097.5,2502.5,3403.7637815088424
provisional_without_pair_interaction,2023-10,506855,747.1139921674377,1222.5,1402.5,1522.5,1692.5,1892.5,2097.5,2507.5,3396.5637655840983
provisional_without_pair_interaction,2023-11,510680,747.6205105047906,1217.5,1397.5,1522.5,1692.5,1887.5,2092.5,2502.5,3378.695739638363
provisional_without_pair_interaction,2023-12,513968,746.1462415329929,1217.5,1397.5,1522.5,1687.5,1887.5,2087.5,2492.5,3326.123498651268
provisional_without_pair_interaction,2024-01,517402,744.8122379724365,1217.5,1397.5,1522.5,1687.5,1887.5,2087.5,2497.5,3394.668314130533
provisional_without_pair_interaction,2024-02,521940,746.1735979719543,1217.5,1397.5,1522.5,1692.5,1892.5,2097.5,2507.5,3385.5567533871927
provisional_without_pair_interaction,2024-03,525982,742.423690627972,1217.5,1397.5,1517.5,1687.5,1887.5,2087.5,2497.5,3376.940629000226
provisional_without_pair_interaction,2024-04,529797,745.4158081902282,1217.5,1397.5,1517.5,1687.5,1887.5,2087.5,2492.5,3420.484572937318
provisional_without_pair_interaction,2024-05,535092,744.7260245029128,1217.5,1397.5,1522.5,1687.5,1887.5,2082.5,2492.5,3425.9855852879377
provisional_without_pair_interaction,2024-06,538881,744.4859882023777,1217.5,1397.5,1517.5,1682.5,1882.5,2082.5,2487.5,3397.1799613913627
provisional_without_pair_interaction,2024-07,541528,746.1562112981693,1217.5,1397.5,1517.5,1682.5,1877.5,2077.5,2487.5,3388.4555228812105
provisional_without_pair_interaction,2024-08,545471,742.6666269758697,1212.5,1397.5,1517.5,1682.5,1882.5,2082.5,2492.5,3404.273607134664
provisional_without_pair_interaction,2024-09,548434,744.0569707142788,1217.5,1397.5,1522.5,1687.5,1882.5,2082.5,2487.5,3380.9019049532667
provisional_without_pair_interaction,2024-10,551044,749.4362284203083,1217.5,1397.5,1522.5,1687.5,1882.5,2082.5,2487.5,3435.789469565513
provisional_without_pair_interaction,2024-11,554867,749.062406932841,1217.5,1397.5,1517.5,1682.5,1882.5,2082.5,2492.5,3402.608619615524
provisional_without_pair_interaction,2024-12,558560,749.9898961776543,1212.5,1392.5,1512.5,1677.5,1872.5,2072.5,2477.5,3409.8173662200497
provisional_without_pair_interaction,2025-01,562049,751.4550478008206,1212.5,1392.5,1517.5,1682.5,1877.5,2077.5,2482.5,3423.9244825342194
provisional_without_pair_interaction,2025-02,566253,752.136073426207,1217.5,1397.5,1517.5,1682.5,1877.5,2077.5,2487.5,3429.527987603359
provisional_without_pair_interaction,2025-03,569841,752.7624436513427,1212.5,1392.5,1517.5,1682.5,1877.5,2077.5,2482.5,3391.725129270291
provisional_without_pair_interaction,2025-04,572901,753.1652482567254,1217.5,1397.5,1517.5,1682.5,1877.5,2077.5,2482.5,3405.944978989856
provisional_without_pair_interaction,2025-05,576432,750.9424816221022,1217.5,1397.5,1517.5,1682.5,1877.5,2077.5,2487.5,3420.021656243769
provisional_without_pair_interaction,2025-06,580020,749.8038990170483,1217.5,1397.5,1517.5,1682.5,1877.5,2072.5,2482.5,3393.8925413964826
provisional_without_pair_interaction,2025-07,583072,749.4900814135248,1217.5,1397.5,1517.5,1682.5,1877.5,2077.5,2492.5,3431.6092511511656
provisional_without_pair_interaction,2025-08,586106,748.5143780647435,1212.5,1397.5,1517.5,1682.5,1877.5,2077.5,2482.5,3414.744678569752
provisional_without_pair_interaction,2025-09,588993,747.1003884117304,1212.5,1397.5,1517.5,1682.5,1877.5,2072.5,2477.5,3414.482188642738
provisional_without_pair_interaction,2025-10,591352,745.5277103184591,1212.5,1397.5,1517.5,1677.5,1872.5,2067.5,2477.5,3391.061186323734
provisional_without_pair_interaction,2025-11,594327,745.711789538326,1217.5,1397.5,1522.5,1682.5,1877.5,2077.5,2487.5,3431.975955954758
provisional_without_pair_interaction,2025-12,597530,746.3289320651182,1212.5,1397.5,1517.5,1677.5,1867.5,2067.5,2482.5,3430.3421346939085
provisional_without_form,2008-04,35706,1046.567187358323,1227.5,1342.5,1422.5,1507.5,1602.5,1697.5,1862.5,2212.7915092680396
provisional_without_form,2008-07,63413,992.402164446086,1232.5,1357.5,1437.5,1532.5,1627.5,1727.5,1917.5,2236.340021115827
provisional_without_form,2008-10,78126,947.358497266913,1217.5,1367.5,1457.5,1562.5,1672.5,1782.5,1977.5,2285.779624036833
provisional_without_form,2009-01,88435,928.8506811250969,1222.5,1367.5,1457.5,1567.5,1682.5,1792.5,2012.5,2332.0144592509223
provisional_without_form,2009-04,96130,928.4426966297109,1217.5,1367.5,1457.5,1572.5,1697.5,1812.5,2042.5,2400.6238737349604
provisional_without_form,2009-07,106936,931.6158660806877,1212.5,1367.5,1462.5,1582.5,1702.5,1827.5,2062.5,2370.525527277683
provisional_without_form,2009-09,111986,929.018752488253,1217.5,1377.5,1477.5,1597.5,1727.5,1852.5,2107.5,2456.7296682909946
provisional_without_form,2009-11,115356,930.7220982691096,1222.5,1382.5,1482.5,1607.5,1742.5,1872.5,2127.5,2447.854134807202
provisional_without_form,2010-01,119145,932.9064466060137,1217.5,1382.5,1487.5,1617.5,1752.5,1882.5,2132.5,2471.101279956021
provisional_without_form,2010-03,122006,934.3522541148001,1222.5,1387.5,1492.5,1622.5,1762.5,1902.5,2167.5,2692.494975104983
provisional_without_form,2010-05,126711,934.9727072700193,1217.5,1387.5,1497.5,1632.5,1777.5,1917.5,2182.5,2675.576187821476
provisional_without_form,2010-07,130342,934.6910042619418,1212.5,1382.5,1497.5,1637.5,1787.5,1927.5,2207.5,2609.2973988954272
provisional_without_form,2010-09,135161,931.3518397630942,1217.5,1387.5,1502.5,1642.5,1797.5,1937.5,2212.5,2622.24224476564
provisional_without_form,2010-11,138572,742.9663799468782,1222.5,1397.5,1507.5,1652.5,1802.5,1947.5,2222.5,2602.209756231134
provisional_without_form,2011-01,142158,743.1206070701849,1227.5,1397.5,1512.5,1652.5,1802.5,1942.5,2232.5,2615.460048230055
provisional_without_form,2011-03,145507,743.1021740734022,1217.5,1392.5,1507.5,1647.5,1802.5,1947.5,2227.5,2583.7025243130056
provisional_without_form,2011-05,149681,745.3087101409071,1222.5,1392.5,1512.5,1657.5,1812.5,1957.5,2252.5,2817.6688271281746
provisional_without_form,2011-07,153718,744.7480151411988,1217.5,1392.5,1512.5,1662.5,1822.5,1967.5,2257.5,2779.434341551318
provisional_without_form,2011-09,158478,746.985034323513,1222.5,1402.5,1522.5,1672.5,1832.5,1982.5,2277.5,2682.766545417001
provisional_without_form,2011-11,162520,745.7795658770087,1227.5,1407.5,1522.5,1672.5,1832.5,1982.5,2272.5,2710.809593354654
provisional_without_form,2012-01,167627,745.5774536859215,1232.5,1407.5,1522.5,1672.5,1832.5,1982.5,2287.5,2724.793051784086
provisional_without_form,2012-03,171133,744.1076653296132,1227.5,1397.5,1517.5,1667.5,1832.5,1987.5,2287.5,2725.563109385748
provisional_without_form,2012-05,178038,742.9914955613576,1222.5,1397.5,1512.5,1667.5,1837.5,1992.5,2297.5,2769.9603864557052
provisional_without_form,2012-07,182593,743.1594790484985,1227.5,1402.5,1517.5,1672.5,1837.5,1992.5,2297.5,2768.9496980271983
provisional_without_form,2012-08,184603,744.5183162398433,1222.5,1397.5,1517.5,1667.5,1832.5,1992.5,2302.5,2765.7751022255425
provisional_without_form,2012-09,187074,743.6599928996721,1227.5,1402.5,1522.5,1677.5,1847.5,2002.5,2312.5,2809.3384187681468
provisional_without_form,2012-10,188463,745.2225127104663,1227.5,1402.5,1522.5,1682.5,1847.5,2007.5,2322.5,2859.542973365743
provisional_without_form,2012-11,190357,745.8749304111085,1227.5,1402.5,1522.5,1682.5,1852.5,2012.5,2327.5,2903.8587706998374
provisional_without_form,2012-12,192314,745.8977521134642,1232.5,1407.5,1527.5,1687.5,1857.5,2017.5,2332.5,2860.8486633126786
provisional_without_form,2013-01,194095,744.5819097076716,1227.5,1407.5,1527.5,1687.5,1862.5,2022.5,2337.5,2880.6529997448697
provisional_without_form,2013-02,195949,743.8815558672122,1222.5,1402.5,1522.5,1682.5,1857.5,2022.5,2342.5,2930.295202204675
provisional_without_form,2013-03,198152,743.6410837792723,1217.5,1397.5,1517.5,1682.5,1857.5,2022.5,2337.5,2939.80590703662
provisional_without_form,2013-04,200710,744.1889214312272,1222.5,1402.5,1522.5,1682.5,1857.5,2022.5,2347.5,2963.5000631354274
provisional_without_form,2013-05,203414,743.3105706229526,1222.5,1402.5,1522.5,1687.5,1867.5,2032.5,2352.5,2927.9798692747872
provisional_without_form,2013-06,206152,743.2466149307031,1227.5,1407.5,1527.5,1692.5,1867.5,2032.5,2357.5,2933.951528401774
provisional_without_form,2013-07,208061,743.7548868375113,1227.5,1407.5,1527.5,1692.5,1867.5,2037.5,2362.5,2961.785970468776
